date,source,destination,distance_km,congestion_index,time_of_day,weather,day_of_week,festival,actual_travel_time_min,road_type,is_synthetic,hotspot
2023-09-19,Malad,Bandra,18.51,1.0,22:02,Heavy Rain,Tuesday,Ganesh Chaturthi,280.2,congested,0,1
2022-07-15,Bhandup,Powai,7.085885463860397,1.0,20:59,Heavy Rain,Monday,No,105.0,congested,1,1
2022-05-02,Dombivli,Bandra Kurla Complex,39.77,0.57,05:15,Clear,Monday,Eid,63.3,freeway,0,0
2022-11-24,Kalyan,Panvel,40.99392295731461,0.3725385995366377,01:29,Cloudy,Sunday,No,46.4,freeway,1,0
2023-12-22,Fort,Byculla,9.94,0.96,04:33,Clear,Friday,No,75.7,congested,0,1
2024-05-13,Girgaon,Bandra Kurla Complex,14.66967058829512,0.9430837597034262,22:48,Clear,Thursday,No,117.3,congested,1,1
2023-07-27,Mohammad Ali Road,Panvel,43.69020935019669,0.8740715546479151,20:20,Cloudy,Monday,No,224.2,urban,1,0
2022-04-23,Kurla,Fort,20.702756152420065,0.829057750433953,15:57,Clear,Monday,Eid,108.2,urban,1,0
2024-10-04,Kalyan,Airoli,21.702010949323665,0.9774308340487932,07:24,Clear,Tuesday,No,267.8,congested,1,1
2022-06-18,Crawford Market,Belapur,23.57,0.86,03:25,Rain,Saturday,No,80.9,urban,0,0
2022-12-10,Bandra Kurla Complex,Dadar,5.16694104871636,0.8990410275601264,00:12,Clear,Saturday,No,42.0,congested,1,0
2024-05-24,Colaba,Juhu,24.66,0.85,17:09,Clear,Friday,No,112.7,urban,0,0
2022-12-19,Vashi,Lalbaug,23.845712995456505,0.9197731026166496,03:07,Fog,Wednesday,No,194.6,congested,1,1
2024-08-09,Mohammad Ali Road,Goregaon,24.616259672762503,0.5718102266736885,03:59,Rain,Monday,No,41.6,freeway,1,0
2024-09-14,Panvel,Kurla,38.56231461305196,0.7616984589240715,14:19,Clear,Thursday,Navratri,118.6,urban,1,0
2022-08-14,Byculla,Juhu,17.506085153764285,0.8154435271088724,15:48,Rain,Thursday,Janmashtami,59.7,urban,1,0
2022-01-22,Lalbaug,Matunga,5.49,0.91,23:37,Fog,Saturday,No,56.9,congested,0,1
2024-12-15,Panvel,Worli,36.77302759161873,0.7849384423019317,14:40,Clear,Friday,No,115.4,urban,1,0
2024-08-16,Powai,Marine Lines,28.41438360283419,0.2890753842370893,03:50,Cloudy,Friday,No,32.2,freeway,1,0
2024-01-05,Lalbaug,Western Express Highway,11.92,1.0,18:46,Fog,Friday,No,135.9,congested,0,1
2022-12-06,Bhandup,Bandra,18.807674262686383,0.706190804828636,21:46,Clear,Tuesday,No,59.0,urban,1,0
2022-12-18,Matunga,Sion,2.8736383684106688,1.0,09:28,Clear,Tuesday,No,25.4,urban,1,1
2024-02-06,Girgaon,Bhandup,29.755598126235597,0.2867078120754789,15:53,Cloudy,Friday,No,29.9,freeway,1,0
2024-03-29,Powai,Chembur,10.109601602976031,0.7646048213929577,02:54,Cloudy,Tuesday,No,28.0,urban,1,0
2024-06-05,Dadar,CST,12.49967754906969,0.7038285452297155,00:53,Cloudy,Wednesday,No,36.2,urban,1,0
2022-08-09,Sion,Worli,10.47,0.92,23:56,Heavy Rain,Tuesday,No,157.1,congested,0,1
2024-12-25,Ghatkopar,Western Express Highway,8.8,0.7,00:26,Cloudy,Wednesday,Christmas/NewYear,24.6,urban,0,0
2024-08-17,Borivali,Powai,17.430325100557752,0.7891761847863081,11:41,Clear,Saturday,Ganesh Chaturthi,52.1,urban,1,0
2024-08-17,Thane,Byculla,38.03,0.49,19:04,Rain,Saturday,No,57.7,freeway,0,0
2022-01-28,Sion,Colaba,17.926194262169503,0.9472641585588274,21:14,Cloudy,Saturday,No,81.4,urban,1,1
2024-05-22,Juhu,Dadar,12.84,0.78,03:43,Clear,Wednesday,No,41.2,urban,0,0
2022-11-06,Bandra,Worli,8.65467204034825,0.8365024519224264,02:47,Cloudy,Wednesday,Navratri,28.0,urban,1,0
2024-12-02,Bandra Kurla Complex,Western Express Highway,2.89,0.81,20:06,Cloudy,Monday,No,13.6,urban,0,0
2022-01-14,Western Express Highway,Bandra Kurla Complex,3.21,1.0,03:53,Cloudy,Friday,No,22.2,urban,0,1
2024-08-20,Eastern Freeway Start,Mohammad Ali Road,17.433631353680042,0.8019746427682632,01:18,Cloudy,Monday,No,60.9,urban,1,0
2022-04-02,Western Express Highway,Crawford Market,17.45230203314473,0.8786088466275565,20:19,Cloudy,Saturday,Gudi Padwa,79.0,urban,1,0
2022-10-24,Fort,Colaba,4.81,0.91,06:04,Heavy Rain,Monday,Diwali,22.5,urban,0,1
2023-12-31,Sion,Mohammad Ali Road,13.453202564097486,0.9531171229393608,08:53,Rain,Tuesday,No,69.8,urban,1,1
2022-12-10,Dadar,Malad,22.37,0.77,02:30,Fog,Saturday,No,76.2,urban,0,0
2023-08-04,Fort,Kalyan,70.9882658753928,0.4460960167134987,04:40,Rain,Tuesday,No,83.5,freeway,1,0
2023-03-23,Girgaon,Belapur,32.32,0.3,02:34,Clear,Thursday,Ramadan Evenings,35.8,freeway,0,0
2024-05-16,Sion,Andheri,11.041783636504524,0.5217551324979147,13:43,Rain,Sunday,No,15.1,freeway,1,0
2022-12-03,Mulund,Western Express Highway,20.14,0.77,22:13,Clear,Saturday,No,65.4,urban,0,0
2022-07-06,Thane,Kalyan,19.708738996134176,0.944725988593876,07:58,Heavy Rain,Monday,No,197.1,urban,1,1
2022-12-26,Borivali,Goregaon,12.296892570527946,0.8584862904495363,06:40,Clear,Sunday,No,36.2,urban,1,0
2022-05-05,Chembur,Andheri,10.39562004993194,1.0,21:09,Clear,Wednesday,No,102.7,congested,1,1
2022-02-04,Thane,Bhandup,10.86923318398817,0.8107779616913953,08:15,Cloudy,Sunday,No,40.9,urban,1,0
2023-10-25,Malad,Byculla,26.519861732211183,0.3562163479226585,22:40,Clear,Monday,No,33.2,freeway,1,0
2024-09-14,Bhandup,Bandra Kurla Complex,20.833667926010456,0.969942785366001,14:26,Heavy Rain,Tuesday,No,316.1,congested,1,1
2023-11-18,Juhu,CST,20.73745605519871,0.8758532365074925,18:40,Cloudy,Sunday,Diwali,242.8,congested,1,0
2022-03-10,Powai,Mohammad Ali Road,25.279482105460264,0.9364116879198122,20:36,Storm,Friday,Holi,176.8,urban,1,1
2024-07-06,Byculla,Vashi,29.10485956186791,0.8690060824962573,04:39,Rain,Wednesday,No,244.3,congested,1,0
2022-10-07,Eastern Freeway Start,Kurla,5.44,0.86,20:35,Rain,Friday,No,29.0,urban,0,0
2022-10-27,Kalyan,Worli,59.65083248308352,0.8144089095692901,11:12,Clear,Monday,Diwali,309.9,urban,1,0
2022-08-04,Dadar,Airoli,32.99,0.8,10:51,Heavy Rain,Thursday,No,92.6,freeway,0,0
2022-09-25,Dadar,Powai,19.24908294338574,0.6139949489280738,04:16,Rain,Monday,No,36.7,freeway,1,0
2024-09-30,Bandra Kurla Complex,Matunga,5.276653967135715,1.0,10:13,Clear,Tuesday,No,54.8,congested,1,1
2023-11-06,Eastern Freeway Start,Goregaon,15.6238778173727,0.8007266736755889,13:00,Clear,Sunday,No,51.8,urban,1,0
2022-07-02,Belapur,Bandra Kurla Complex,26.931475156353905,0.7843724875492591,23:52,Clear,Thursday,No,84.0,urban,1,0
2022-04-20,Kurla,Lalbaug,12.723690510155304,0.907113595512154,03:56,Cloudy,Monday,Eid,68.8,urban,1,1
2023-04-20,Powai,Lalbaug,20.902292602590872,0.999656067350196,07:05,Clear,Friday,Eid,297.8,congested,1,1
2022-10-14,Panvel,Kalyan,33.51591556718922,0.9660695774259132,22:22,Heavy Rain,Wednesday,Navratri,143.1,urban,1,1
2023-03-28,Chembur,Andheri,12.58,0.72,02:19,Clear,Tuesday,No,37.4,urban,0,0
2022-03-25,Powai,Matunga,14.515617774037358,0.8116182816879365,05:31,Clear,Wednesday,No,46.3,urban,1,0
2022-05-22,Bandra,Panvel,41.94154816836782,0.3432545745901816,16:50,Clear,Monday,Eid,46.6,freeway,1,0
2023-09-20,Crawford Market,CST,3.44,0.83,01:01,Cloudy,Wednesday,No,11.3,urban,0,0
2022-12-25,Dombivli,Malad,30.84,0.46,11:45,Rain,Sunday,Christmas/NewYear,42.1,freeway,0,0
2023-09-30,Matunga,Andheri,13.876871952734868,0.9427084637579476,07:43,Heavy Rain,Tuesday,Ganesh Chaturthi,169.3,urban,1,1
2022-12-03,Goregaon,Bandra,12.32,0.74,05:01,Clear,Saturday,No,37.9,urban,0,0
2024-11-08,Powai,Mohammad Ali Road,27.30271186925799,0.8528590125656672,07:51,Clear,Sunday,No,116.6,urban,1,0
2023-04-09,Kalyan,Juhu,39.10682419384058,0.9351536884559888,01:22,Clear,Thursday,Ramadan Evenings,299.9,congested,1,1
2024-03-15,Girgaon,Western Express Highway,21.0672913637621,1.0,06:56,Storm,Monday,Ramadan Evenings,137.0,urban,1,1
2022-04-12,Worli,Panvel,43.24173005418347,0.4454656910265062,20:48,Clear,Friday,No,54.7,freeway,1,0
2024-11-01,Bandra,Fort,17.74,0.96,11:48,Clear,Friday,Diwali,149.0,congested,0,1
2024-04-10,Panvel,Kalyan,36.59,0.77,14:07,Cloudy,Wednesday,Eid,107.8,urban,0,0
2023-12-17,Girgaon,Marine Lines,1.2362725324245678,0.8344774613044154,12:32,Clear,Monday,Christmas/NewYear,6.2,urban,1,0
2023-11-12,Crawford Market,Worli,5.07,1.0,22:42,Heavy Rain,Sunday,Diwali,32.8,urban,0,1
2023-03-08,Powai,Chembur,8.42,0.9,10:31,Cloudy,Wednesday,Holi,56.1,urban,0,1
2024-07-30,Western Express Highway,Andheri,5.74,0.96,13:29,Heavy Rain,Tuesday,No,41.0,urban,0,1
2023-05-26,Mulund,Belapur,19.6071660879897,0.7583039156908342,23:59,Clear,Saturday,No,58.4,urban,1,0
2023-06-13,Worli,Sion,10.45,0.84,16:46,Rain,Tuesday,No,33.8,urban,0,0
2022-11-22,Byculla,Eastern Freeway Start,14.217610127633732,0.8446045564144785,22:45,Cloudy,Sunday,No,46.1,urban,1,0
2022-04-27,Thane,Fort,45.13408080981342,0.8273942953214463,03:08,Rain,Wednesday,No,157.7,urban,1,0
2023-10-03,Thane,Bandra,32.59,0.53,10:28,Clear,Tuesday,No,52.3,freeway,0,0
2023-10-15,Matunga,Chembur,9.92,0.81,11:04,Clear,Sunday,Navratri,28.2,urban,0,0
2024-09-07,Mohammad Ali Road,Girgaon,1.05,1.0,00:41,Heavy Rain,Saturday,Ganesh Chaturthi,8.6,urban,0,1
2023-07-18,Kurla,Byculla,10.3171899672166,0.8418896547901494,00:55,Rain,Monday,No,40.4,urban,1,0
2022-01-01,Lalbaug,Dadar,4.08,0.86,20:19,Rain,Saturday,No,16.9,urban,0,0
2022-06-08,Kalyan,Girgaon,54.71676266661761,0.8550188158334171,00:57,Rain,Saturday,No,189.5,urban,1,0
2022-04-02,Colaba,Nerul,37.64,0.39,06:46,Clear,Saturday,Gudi Padwa,46.3,freeway,0,0
2022-03-13,Matunga,Powai,14.81,0.22,00:47,Clear,Sunday,No,14.6,freeway,0,0
2024-12-06,Dadar,Juhu,14.142051789110214,0.7892836669720844,17:34,Clear,Wednesday,Christmas/NewYear,50.7,urban,1,0
2024-10-03,Vashi,Colaba,40.58,0.76,04:21,Clear,Thursday,Navratri,126.5,urban,0,0
2024-05-16,Girgaon,Eastern Freeway Start,22.559722369208668,0.7176014194109648,16:12,Clear,Wednesday,No,64.2,urban,1,0
2022-07-22,Kurla,Nerul,18.937534281009228,0.7843654736847107,20:10,Heavy Rain,Wednesday,No,54.7,freeway,1,0
2024-12-31,Girgaon,Sion,11.92,0.94,09:01,Fog,Tuesday,No,69.9,urban,0,1
2023-09-04,Colaba,Mohammad Ali Road,7.6131902551399,0.8830687780307425,22:48,Cloudy,Monday,No,64.7,congested,1,0
2024-02-19,Powai,Mulund,11.9,0.73,05:53,Cloudy,Monday,No,36.9,urban,0,0
2022-06-14,Sion,Matunga,3.49,1.0,22:33,Rain,Tuesday,No,25.0,urban,0,1
2024-08-10,Borivali,Fort,43.52072708857849,0.3210288753755161,12:40,Clear,Sunday,No,44.9,freeway,1,0
2025-01-03,Airoli,Fort,45.58526735612988,0.7239829928487933,09:38,Heavy Rain,Wednesday,Christmas/NewYear,91.3,freeway,1,0
2024-04-08,Matunga,Bandra,5.44,0.79,15:03,Clear,Monday,No,17.9,urban,0,0
2023-10-22,CST,Nerul,30.886142910447777,0.5806554379434453,07:33,Clear,Sunday,Navratri,48.5,freeway,1,0
2023-07-24,Mulund,Marine Lines,37.43781893256743,0.8153026461478072,02:10,Cloudy,Tuesday,No,103.3,urban,1,0
2022-12-09,Andheri,Kalyan,50.14449099407511,0.4796688001855512,14:23,Fog,Friday,No,67.8,freeway,1,0
2022-08-23,Girgaon,Crawford Market,2.8279529738635785,0.9647601852136504,00:43,Heavy Rain,Sunday,No,42.5,congested,1,1
2023-06-27,Lalbaug,Mulund,30.104225673347564,0.989852626486524,20:02,Heavy Rain,Thursday,No,536.7,urban,1,1
2024-09-22,Bhandup,Powai,7.09,0.78,09:07,Clear,Sunday,No,28.5,urban,0,0
2023-03-23,Sion,Kalyan,41.48,0.46,23:11,Clear,Thursday,Ramadan Evenings,52.9,freeway,0,0
2023-08-12,Chembur,Mohammad Ali Road,18.97231075711131,0.890542012291804,05:40,Rain,Tuesday,Independence Day,187.4,congested,1,0
2023-06-12,Goregaon,Bandra,15.31,0.81,08:24,Cloudy,Monday,No,61.6,urban,0,0
2022-01-10,Girgaon,Colaba,5.93,0.8,14:44,Rain,Monday,No,24.8,urban,0,0
2023-10-15,Kalyan,Chembur,45.9,0.81,21:34,Clear,Sunday,Navratri,153.3,urban,0,0
2022-10-11,Sion,Mulund,22.11,0.83,07:31,Cloudy,Tuesday,No,102.1,urban,0,0
2022-06-02,Airoli,Goregaon,22.53,0.96,08:50,Heavy Rain,Thursday,No,214.2,urban,0,1
2024-04-03,Byculla,CST,7.427487636832425,0.8643362161173805,13:13,Cloudy,Thursday,Gudi Padwa,21.3,urban,1,0
2022-03-04,Byculla,Matunga,4.577177623657552,0.8667986426242528,05:56,Cloudy,Friday,Holi,32.8,congested,1,0
2022-01-27,Bandra Kurla Complex,Eastern Freeway Start,10.07,0.8,19:41,Cloudy,Thursday,No,45.4,urban,0,0
2022-05-02,Powai,Dadar,19.31,0.73,23:15,Clear,Monday,Eid,62.4,urban,0,0
2024-02-27,Fort,Chembur,22.0079149202507,0.9659090873060354,23:17,Clear,Thursday,No,134.7,urban,1,1
2024-07-17,Dombivli,Marine Lines,48.34175889123594,0.9118387837386234,17:31,Cloudy,Saturday,No,179.4,urban,1,1
2022-05-02,Mulund,Bandra Kurla Complex,23.67,0.8,10:05,Clear,Monday,Eid,104.5,urban,0,0
2023-08-16,Worli,Malad,23.85611441240358,0.8747055908488305,15:01,Rain,Friday,No,94.9,urban,1,0
2024-04-14,Fort,Marine Lines,3.294865580316899,1.0,11:28,Clear,Thursday,No,27.2,congested,1,1
2022-07-15,Dombivli,Juhu,31.54312906822668,0.3804830913878322,11:19,Cloudy,Monday,No,39.0,freeway,1,0
2024-08-25,Thane,Dombivli,22.83,0.76,21:32,Clear,Sunday,No,65.1,urban,0,0
2022-06-19,Malad,Crawford Market,30.607643733011543,0.9760340684570872,18:54,Rain,Saturday,No,180.2,urban,1,1
2023-12-16,Panvel,Dombivli,15.79,1.0,09:14,Fog,Saturday,No,189.5,congested,0,1
2023-08-08,Western Express Highway,Crawford Market,15.23482068312562,0.8393020044718266,05:31,Rain,Tuesday,Independence Day,69.2,urban,1,0
2024-11-29,Byculla,Dadar,2.974833392179677,0.8298643584447182,21:19,Clear,Saturday,No,8.2,urban,1,0
2022-09-08,Borivali,Powai,15.313108076331886,1.0,10:08,Heavy Rain,Thursday,Janmashtami,77.9,urban,1,1
2023-04-28,Bandra Kurla Complex,Dombivli,37.85316471541427,1.0,02:24,Cloudy,Wednesday,No,535.3,congested,1,1
2024-04-22,Bhandup,Thane,13.33,0.76,02:31,Cloudy,Monday,No,45.6,urban,0,0
2022-08-11,Powai,Bhandup,6.51635749302569,0.9438649233073236,01:31,Heavy Rain,Monday,Independence Day,97.0,congested,1,1
2022-05-17,Airoli,Crawford Market,34.42,1.0,00:46,Rain,Tuesday,No,377.4,congested,0,1
2022-12-26,Goregaon,Thane,17.7,0.83,22:05,Cloudy,Monday,No,59.0,urban,0,0
2023-10-18,Dombivli,Vashi,11.25394176666389,0.9965739290469444,08:53,Rain,Sunday,No,168.3,congested,1,1
2022-04-02,Chembur,Colaba,26.800453497345536,0.7222896879636006,14:03,Cloudy,Sunday,Ramadan Evenings,79.9,urban,1,0
2023-08-15,Dadar,Byculla,2.9894520667045525,1.0,10:53,Heavy Rain,Tuesday,Independence Day,21.1,urban,1,1
2023-04-19,Vashi,Juhu,20.66,0.9,19:17,Clear,Wednesday,No,89.2,urban,0,1
2024-05-01,Lalbaug,Colaba,11.14,0.73,21:59,Clear,Wednesday,No,35.1,urban,0,0
2023-06-05,Borivali,Powai,19.96,0.79,11:49,Cloudy,Monday,No,80.6,urban,0,0
2023-05-07,Belapur,Crawford Market,23.07844372530558,0.8394145824856013,11:44,Clear,Friday,Eid,218.5,congested,1,0
2022-04-01,Airoli,Byculla,33.38794343423869,0.760352086258899,14:22,Clear,Sunday,Ramadan Evenings,107.1,urban,1,0
2023-05-07,Ghatkopar,Andheri,9.01670052489666,0.9635846636381042,01:20,Rain,Sunday,No,89.8,congested,1,1
2024-12-25,Borivali,Byculla,31.81,0.83,01:46,Clear,Wednesday,Christmas/NewYear,98.4,urban,0,0
2022-10-24,Panvel,Nerul,17.34,0.92,04:01,Clear,Monday,Diwali,140.3,congested,0,1
2022-11-21,Powai,Borivali,18.88,0.79,21:43,Clear,Monday,No,66.4,urban,0,0
2023-04-09,Borivali,CST,46.700777755185015,0.8130270460544121,07:42,Cloudy,Saturday,No,158.3,urban,1,0
2024-09-09,Eastern Freeway Start,Powai,10.21134530349332,0.8441304612157337,15:38,Rain,Saturday,Ganesh Chaturthi,37.6,urban,1,0
2023-10-08,Ghatkopar,Lalbaug,14.822098342374222,0.7852793072430615,23:55,Clear,Sunday,No,46.3,urban,1,0
2024-09-19,Bandra,Sion,6.112793726126113,1.0,21:17,Rain,Wednesday,No,90.3,congested,1,1
2022-08-13,CST,Malad,38.48,0.91,07:19,Cloudy,Saturday,No,382.1,congested,0,1
2022-04-03,Dadar,Marine Lines,11.94,0.57,08:20,Storm,Sunday,Ramadan Evenings,21.1,freeway,0,0
2024-02-05,Malad,CST,33.01,0.44,02:42,Cloudy,Monday,No,44.9,freeway,0,0
2024-11-01,Borivali,Bandra,26.29,0.48,22:22,Rain,Friday,No,36.7,freeway,0,0
2022-04-04,Western Express Highway,Sion,8.194334805844395,0.7007695225203731,00:37,Cloudy,Friday,No,23.1,urban,1,0
2024-08-27,Belapur,Nerul,0.92,0.88,07:05,Rain,Tuesday,No,4.5,urban,0,0
2023-05-29,Bandra Kurla Complex,Byculla,9.606205803007713,0.9250364685447618,06:40,Rain,Monday,No,54.0,urban,1,1
2022-05-02,Sion,Byculla,6.8,1.0,12:27,Storm,Monday,Eid,66.2,congested,0,1
2024-05-07,Sion,Marine Lines,13.344576921473084,0.7436038029773373,13:47,Clear,Thursday,No,41.9,urban,1,0
2024-03-26,Byculla,Dadar,2.857301828097476,1.0,17:59,Heavy Rain,Monday,Ramadan Evenings,47.7,congested,1,1
2023-10-05,Fort,Belapur,30.614129385280066,0.2588202244945508,00:24,Clear,Sunday,Navratri,31.8,freeway,1,0
2023-11-17,Bandra,Belapur,28.799823546090597,1.0,10:27,Heavy Rain,Sunday,Diwali,381.5,congested,1,1
2022-05-09,Nerul,Juhu,25.35,0.77,21:57,Clear,Monday,No,80.9,urban,0,0
2023-05-19,Dombivli,Ghatkopar,23.73,0.76,22:50,Cloudy,Friday,No,69.7,urban,0,0
2023-05-19,Malad,Juhu,11.08,0.89,16:28,Cloudy,Friday,No,84.8,congested,0,0
2024-06-06,Mulund,Nerul,17.24839538934188,0.8765862549012678,20:04,Rain,Wednesday,No,112.0,urban,1,0
2024-11-21,Belapur,Sion,25.23060653537808,0.2320226684965573,04:38,Clear,Thursday,No,24.7,freeway,1,0
2023-04-12,Fort,Kalyan,67.57038794573351,0.7748461617198803,01:43,Clear,Friday,Eid,220.5,urban,1,0
2024-01-06,Thane,Eastern Freeway Start,28.66403331358015,0.7936741104035309,19:24,Clear,Tuesday,No,96.8,urban,1,0
2023-06-24,Crawford Market,CST,3.39688981882786,1.0,07:44,Cloudy,Wednesday,No,35.9,congested,1,1
2022-05-25,Matunga,Kalyan,48.04,0.93,20:55,Clear,Wednesday,No,519.5,congested,0,1
2023-06-10,Girgaon,Juhu,20.059475351131837,0.8814260030610278,18:54,Heavy Rain,Monday,No,301.8,congested,1,0
2023-09-21,Mulund,Matunga,30.2236088331772,0.792167989434038,12:39,Cloudy,Tuesday,Ganesh Chaturthi,89.7,urban,1,0
2022-01-16,Thane,Ghatkopar,25.40615132862988,0.4170969234021567,15:10,Cloudy,Monday,No,29.8,freeway,1,0
2023-10-16,Marine Lines,Crawford Market,4.954330194281011,1.0,19:30,Rain,Thursday,No,69.2,congested,1,1
2023-02-08,Dadar,Lalbaug,4.426265182294227,0.813970307566441,14:05,Clear,Monday,No,13.5,urban,1,0
2023-08-08,Vashi,Western Express Highway,24.45670284005811,0.8036673180341427,20:25,Rain,Tuesday,Independence Day,140.4,urban,1,0
2023-09-26,Malad,Airoli,20.28689209715193,0.8043625491992099,08:05,Clear,Tuesday,No,84.6,urban,1,0
2022-12-01,Malad,Worli,27.94568851341398,0.3076835424166506,23:45,Clear,Tuesday,No,29.6,f,1,0
2024-08-03,Nerul,Colaba,40.47338348748504,0.8861077902365193,20:55,Rain,Friday,No,241.3,urban,1,0
2024-09-13,Marine Lines,Vashi,29.555933828019597,0.9941791558164736,03:28,Heavy Rain,Thursday,No,382.7,urban,1,1
2024-11-09,Western Express Highway,Juhu,4.65,0.8,12:21,Clear,Saturday,No,14.4,urban,0,0
2023-01-10,Kalyan,Kurla,45.06090748436431,0.7483199454333525,23:17,Clear,Friday,No,133.4,urban,1,0
2023-12-25,Kurla,Mohammad Ali Road,15.90209114165953,0.8191881954510642,22:58,Cloudy,Monday,Christmas/NewYear,49.8,urban,1,0
2024-08-23,Bandra Kurla Complex,Bandra,0.495297093318614,0.8404767228262904,07:11,Rain,Thursday,No,2.7,urban,1,0
2023-02-15,Byculla,Thane,33.46857502447163,0.9154197367885214,19:04,Clear,Wednesday,No,393.8,congested,1,1
2024-08-28,Western Express Highway,Marine Lines,22.88787918479277,0.8397648053094194,12:41,Cloudy,Thursday,Independence Day,189.5,congested,1,0
2024-05-15,Byculla,Kalyan,56.06557513762326,0.9410888800678252,09:30,Rain,Thursday,No,253.9,urban,1,1
2022-05-18,Mohammad Ali Road,Panvel,43.07874262183234,0.5781526155459942,12:27,Clear,Monday,Eid,70.9,freeway,1,0
2024-03-28,Girgaon,Powai,27.66480781005228,0.2956382045459341,02:04,Rain,Tuesday,No,30.1,freeway,1,0
2024-11-10,Belapur,Andheri,31.75,0.75,13:34,Cloudy,Sunday,No,89.0,urban,0,0
2024-03-05,Kurla,Airoli,25.35090590769709,1.0,16:13,Clear,Monday,Holi,218.6,congested,1,1
2024-09-07,Girgaon,Colaba,6.658021346844917,0.8926133724158614,20:31,Rain,Monday,No,44.0,urban,1,0
2024-04-02,Malad,Dombivli,37.17669708736391,0.3486392498114244,16:07,Storm,Monday,Holi,46.1,freeway,1,0
2025-01-06,Borivali,Bandra Kurla Complex,26.57721526573672,0.4899801316412089,04:39,Storm,Wednesday,Christmas/NewYear,33.4,freeway,1,0
2022-10-23,Malad,Mohammad Ali Road,30.10628655345452,0.4000662224331359,08:33,Clear,Friday,No,37.9,freeway,1,0
2024-09-22,Dombivli,Chembur,23.472674552545797,0.8885231442669013,14:41,Rain,Saturday,Ganesh Chaturthi,99.3,urban,1,0
2023-09-27,Matunga,Malad,20.76,0.93,10:15,Rain,Wednesday,No,114.6,urban,0,1
2023-01-23,Colaba,Powai,34.57,0.33,03:25,Clear,Monday,No,38.9,freeway,0,0
2023-09-03,Kalyan,Dadar,58.52706529136796,0.8214339878582454,18:56,Heavy Rain,Tuesday,Ganesh Chaturthi,292.2,freeway,1,0
2024-02-25,Dombivli,Lalbaug,40.62724836551359,0.277573406389146,22:20,Cloudy,Thursday,No,40.7,freeway,1,0
2024-02-17,Marine Lines,Matunga,13.0,0.93,09:14,Fog,Saturday,No,195.0,congested,0,1
2024-12-05,Andheri,Ghatkopar,11.314028986940706,0.9275133890078228,06:49,Fog,Wednesday,Christmas/NewYear,168.9,congested,1,1
2022-05-24,Malad,Belapur,28.94071457422297,0.3915632430348404,20:46,Cloudy,Tuesday,No,37.1,freeway,1,0
2023-04-24,Nerul,Bandra Kurla Complex,24.62,0.85,10:29,Clear,Monday,No,121.2,urban,0,0
2023-04-13,Worli,Sion,10.349923718403431,0.7446492055216548,22:25,Cloudy,Tuesday,No,29.8,urban,1,0
2023-08-02,Mulund,Andheri,19.06926843491792,0.9216378331294572,13:01,Heavy Rain,Tuesday,Independence Day,146.8,urban,1,1
2024-01-29,Dadar,Mulund,24.22,0.89,18:29,Clear,Monday,No,123.1,urban,0,0
2022-11-30,Vashi,Marine Lines,36.377622254682095,0.7764189256210243,13:50,Clear,Tuesday,No,112.7,urban,1,0
2023-12-25,Borivali,Worli,31.859097104574285,0.928332286852278,19:17,Clear,Monday,Christmas/NewYear,137.6,urban,1,1
2022-08-30,CST,Lalbaug,8.04635968072271,0.9513169800920044,03:50,Heavy Rain,Thursday,Janmashtami,80.9,congested,1,1
2022-01-25,Western Express Highway,Sion,7.865936386928718,0.893642970759787,18:10,Fog,Friday,No,102.2,congested,1,0
2023-10-15,Dombivli,Lalbaug,40.080192076664616,0.5972703277651199,09:39,Clear,Friday,No,59.7,freeway,1,0
2023-12-14,Powai,Kurla,9.98,0.74,11:32,Clear,Thursday,No,31.7,urban,0,0
2024-01-11,Worli,Matunga,6.8,0.81,00:07,Clear,Thursday,No,20.2,urban,0,0
2022-08-15,Fort,Dombivli,42.95655742031197,0.9166746117252365,14:47,Heavy Rain,Wednesday,No,654.5,congested,1,1
2022-09-14,Colaba,Dadar,17.52,0.84,19:43,Cloudy,Wednesday,No,69.1,urban,0,0
2024-06-17,Andheri,CST,28.04,0.98,09:09,Rain,Monday,No,400.3,congested,0,1
2024-03-19,Panvel,CST,39.14539707920168,0.3611187640316826,23:35,Rain,Friday,No,50.0,freeway,1,0
2024-03-29,Powai,Bandra Kurla Complex,12.7,0.89,09:16,Clear,Friday,No,56.4,urban,0,0
2022-09-18,Sion,Colaba,17.261657900231725,0.8195846381674192,16:40,Rain,Wednesday,Ganesh Chaturthi,82.8,urban,1,0
2023-08-15,Chembur,Mohammad Ali Road,18.87,0.95,05:55,Rain,Tuesday,Independence Day,187.4,congested,0,1
2022-06-06,Marine Lines,Bandra,15.9,0.81,14:36,Rain,Monday,No,66.8,urban,0,0
2024-04-29,Powai,Kurla,10.01,0.82,06:46,Clear,Monday,No,33.2,urban,0,0
